,cities,geocode
4011,Jardim Alegre/PR,4112504
4012,Lagoa de São Francisco/PI,2205573
4013,Manfrinópolis/PR,4114351
4014,Mansidão/BA,2920452
4015,Mariluz/PR,4115101
4016,Milagres/BA,2921302
4017,Moeda/MG,3142304
4018,Nova Maringá/MT,5108907
4019,Nova Palmeira/PB,2510303
4020,Olaria/MG,3145406
4021,Passos Maia/SC,4212270
4022,Pedrão/BA,2924108
4023,Pindaí/BA,2924504
4024,Pindobaçu/BA,2924603
4025,Pirajuba/MG,3150703
4026,Planalto/PR,4119806
4027,Reserva do Iguaçu/PR,4121752
4028,Salgado Filho/PR,4122800
4029,Santa Filomena/PE,2612554
4030,Santa Terezinha/SC,4215679
4031,Santana da Vargem/MG,3158300
4032,Santo Antônio do Jacinto/MG,3160306
4033,São Francisco de Paula/RS,4318200
4034,São José da Safira/MG,3163003
4035,São João do Arraial/PI,2209971
4036,São João do Oeste/SC,4216255
4037,São João do Triunfo/PR,4125100
4038,São Pedro da Serra/RS,4319356
4039,São Vicente do Sul/RS,4319802
4040,Água Comprida/MG,3100708
4041,Alto Caparaó/MG,3102050
4042,Antas/BA,2901601
4043,Araputanga/MT,5101258
4044,Cachoeira Alta/GO,5204102
4045,Caranaíba/MG,3113107
4046,Carrancas/MG,3114600
4047,Catanduvas/PR,4105003
4048,Catas Altas da Noruega/MG,3115409
4049,Cunhataí/SC,4204756
4050,Dona Emma/SC,4205100
4051,Entre Rios do Sul/RS,4306957
4052,Equador/RN,2403400
4053,Filadélfia/BA,2910859
4054,Francisco Dantas/RN,2403905
4055,Indianópolis/PR,4110409
4056,Ingazeira/PE,2607109
4057,Ituaçu/BA,2917201
4058,Jardim de Piranhas/RN,2405603
4059,Macaúbas/BA,2919801
4060,Mulungu do Morro/BA,2922052
4061,Pantano Grande/RS,4313953
4062,Paraíso/SP,3535705
4063,Pescador/MG,3150000
4064,Pintópolis/MG,3150570
4065,Pocrane/MG,3151909
4066,Santa Cruz da Vitória/BA,2927804
4067,Serra Grande/PB,2515708
4068,São José do Divino/MG,3163300
4069,São José do Seridó/RN,2412401
4070,Timbaúba dos Batistas/RN,2414308
4071,Urucânia/MG,3170503
4072,Acreúna/GO,5200134
4073,Arapoti/PR,4101606
4074,Araricá/RS,4300877
4075,Bituruna/PR,4102901
4076,Bocaiúva do Sul/PR,4103107
4077,Bossoroca/RS,4302501
4078,Calumbi/PE,2603405
4079,Cavalcante/GO,5205307
4080,Francisco Sá/MG,3126703
4081,Galvão/SC,4205605
4082,Icaraíma/PR,4109906
4083,Jandaia do Sul/PR,4112108
4084,Joaquim Távora/PR,4112801
4085,Madre de Deus de Minas/MG,3139102
4086,Malhada de Pedras/BA,2920304
4087,Nova Era/MG,3144706
4088,Porecatu/PR,4120002
4089,Santa Rosa de Goiás/GO,5219506
4090,Saudades/SC,4217303
4091,Alvinlândia/SP,3501509
4092,Amparo do Serra/MG,3102506
4093,Andaraí/BA,2901304
4094,Aramari/BA,2902203
4095,Aratiba/RS,4300901
4096,Barbosa Ferraz/PR,4102505
4097,Barão/RS,4301651
4098,Candeal/BA,2906402
4099,Castelândia/GO,5205059
4100,Caxingó/PI,2202653
4101,Clevelândia/PR,4105706
4102,Coqueiros do Sul/RS,4305850
4103,Correntina/BA,2909307
4104,Cumari/GO,5206602
4105,Curiúva/PR,4107009
4106,Curral Velho/PB,2505303
4107,David Canabarro/RS,4306304
4108,Embaúba/SP,3514957
4109,Entre Folhas/MG,3123858
4110,Flores de Goiás/GO,5207907
4111,Gabriel Monteiro/SP,3516507
4112,Ibiraiaras/RS,4309902
4113,Inhacorá/RS,4310413
4114,Jandaíra/BA,2917904
4115,Jerumenha/PI,2205300
4116,Juranda/PR,4112959
4117,Laguna Carapã/MS,5005251
4118,Luz/MG,3138807
4119,Maetinga/BA,2919959
4120,Maripá/PR,4115358
4121,Nazarezinho/PB,2510006
4122,Nova América da Colina/PR,4116604
4123,Nova Luzitânia/SP,3533304
4124,Nova Olímpia/PR,4117206
4125,Palmas de Monte Alto/BA,2923407
4126,Paranapuã/SP,3535903
4127,Paranatinga/MT,5106307
4128,Pedra Lavrada/PB,2511103
4129,Pinheiro Machado/RS,4314506
4130,Rafael Godeiro/RN,2410603
4131,Ribeirão do Largo/BA,2926657
4132,Rondinha/RS,4316204
4133,Santa Rita do Novo Destino/GO,5219456
4134,Santo Antônio do Leste/MT,5107792
4135,Senador Modestino Gonçalves/MG,3165909
4136,Serra Dourada/BA,2930303
4137,São Martinho da Serra/RS,4319125
4138,Vespasiano Corrêa/RS,4322855
4139,Vitória das Missões/RS,4323754
4140,Wanderley/BA,2933455
4141,Acauã/PI,2200053
4142,Antônio Carlos/MG,3102902
4143,Antônio Dias/MG,3103009
4144,Aparecida do Taboado/MS,5001003
4145,Barra Longa/MG,3105707
4146,Bernardino Batista/PB,2502052
4147,Bom Jardim da Serra/SC,4202503
4148,Borá/SP,3507209
4149,Cajueiro da Praia/PI,2202083
4150,Canabrava do Norte/MT,5102694
4151,Cantagalo/PR,4104451
4152,Caravelas/BA,2906907
4153,Caraúbas/PB,2504074
4154,Carmo de Minas/MG,3114105
4155,Cezarina/GO,5205455
4156,Chupinguaia/RO,1100924
4157,Corguinho/MS,5003108
4158,Correia Pinto/SC,4204558
4159,Echaporã/SP,3514700
4160,Firmino Alves/BA,2910909
4161,Ijaci/MG,3130408
4162,Ipiranga de Goiás/GO,5210158
4163,Matina/BA,2921054
4164,Modelo/SC,4210902
4165,Monte Alegre dos Campos/RS,4312377
4166,Rio Vermelho/MG,3156007
4167,Santa Cruz do Xingu/MT,5107743
4168,Santa Helena de Minas/MG,3157658
4169,Santo Augusto/RS,4317806
4170,Solidão/PE,2614402
4171,Sussuapara/PI,2210938
4172,São José do Hortêncio/RS,4318481
4173,Sítio do Quinto/BA,2930766
4174,Taquaral/SP,3553658
4175,Tiradentes do Sul/RS,4321477
4176,Turmalina/SP,3555307
4177,Água Branca/AL,2700102
4178,Arapuá/MG,3103801
4179,Arroio Trinta/SC,4201604
4180,Bonito/BA,2904050
4181,Buritis/MG,3109303
4182,Caiuá/SP,3509106
4183,Campo Limpo de Goiás/GO,5204854
4184,Carvalhópolis/MG,3114709
4185,Chiapetta/RS,4305405
4186,Damolândia/GO,5206800
4187,Diamante/PB,2505600
4188,Erval Velho/SC,4205209
4189,Formosa do Rio Preto/BA,2911105
4190,Goiás/GO,5208905
4191,Guatapará/SP,3518859
4192,Ibicuí/BA,2912301
4193,Ibipitanga/BA,2912509
4194,Israelândia/GO,5210307
4195,Itabirinha/MG,3131802
4196,Itatiba do Sul/RS,4310702
4197,Itiquira/MT,5104609
4198,Jandaia/GO,5211701
4199,Joanésia/MG,3136108
4200,João Ramalho/SP,3525607
4201,Jussara/BA,2918506
4202,Montes Claros de Goiás/GO,5213707
4203,Natividade da Serra/SP,3532306
4204,Nova Resende/MG,3145109
4205,Paraíso/SC,4212239
4206,Placas/PA,1505650
4207,Prata/PB,2512200
4208,Protásio Alves/RS,4315172
4209,Pé de Serra/BA,2924058
4210,Saltinho/SC,4215356
4211,Santo André/PB,2513851
4212,São Francisco/SP,3549003
4213,São José do Rio Claro/MT,5107305
4214,São João da Paraúna/GO,5220058
4215,São João da Serra/PI,2209906
4216,São Miguel da Boa Vista/SC,4217154
4217,São Pedro do Sul/RS,4319406
4218,Ubaporanga/MG,3170057
4219,Água Fria de Goiás/GO,5200175
4220,Águas Formosas/MG,3100906
4221,Adelândia/GO,5200159
4222,Alvinópolis/MG,3102308
4223,Antônio Olinto/PR,4101309
4224,Barracão/RS,4301800
4225,Boa Nova/BA,2903706
4226,Bocaina do Sul/SC,4202438
4227,Bom Sucesso/PB,2502300
4228,Boninal/BA,2904001
4229,Brejo dos Santos/PB,2502904
4230,Brotas de Macaúbas/BA,2904506
4231,Buritizeiro/MG,3109402
4232,Caiana/MG,3110103
4233,Cambará do Sul/RS,4303608
4234,Caraí/MG,3113008
4235,Carinhanha/BA,2907103
4236,Chorrochó/BA,2907707
4237,Constantina/RS,4305801
4238,Crixás/GO,5206404
4239,Cruzmaltina/PR,4106852
4240,Diamantino/MT,5103502
4241,Enéas Marques/PR,4107405
4242,Guarani/MG,3128402
4243,Hidrolina/GO,5209804
4244,Ibiaçá/RS,4309803
4245,Iramaia/BA,2914307
4246,Itacurubi/RS,4310553
4247,Jampruca/MG,3135076
4248,Japira/PR,4112306
4249,Jordânia/MG,3136504
4250,João Pinheiro/MG,3136306
4251,Júlio Mesquita/SP,3525805
4252,Lagoinha do Piauí/PI,2205540
4253,Mata Verde/MG,3140555
4254,Monte Alegre do Sul/SP,3531209
4255,Monte Santo de Minas/MG,3143203
4256,Nova Alvorada/RS,4312757
4257,Nova União/MG,3136603
4258,Palmares do Sul/RS,4313656
4259,Pedrinópolis/MG,3149200
4260,Piraí do Sul/PR,4119400
4261,Planalto/BA,2925006
4262,Ponte Preta/RS,4314787
4263,Porto Barreiro/PR,4120150
4264,Queiroz/SP,3541802
4265,Rafard/SP,3542107
4266,Redenção da Serra/SP,3542305
4267,Ribeirão do Sul/SP,3543204
4268,Rio Casca/MG,3154903
4269,Rosário da Limeira/MG,3156452
4270,Santa Amélia/PR,4123105
4271,Santa Carmem/MT,5107248
4272,Santa Inês/PR,4123600
4273,Santa Juliana/MG,3157708
4274,Silveirânia/MG,3167301
4275,São Gabriel/BA,2929255
4276,Tanque Novo/BA,2931053
4277,Tapera/RS,4321006
4278,Tapes/RS,4321105
4279,Teolândia/BA,2931608
4280,Tibagi/PR,4127502
4281,Tremedal/BA,2931806
4282,Uibaí/BA,2932408
4283,Bento de Abreu/SP,3506201
4284,Bom Jesus do Amparo/MG,3107703
4285,Bom Jesus do Sul/PR,4103156
4286,Boqueirão do Piauí/PI,2201945
4287,Califórnia/PR,4103503
4288,Campo Florido/MG,3111408
4289,Caraá/RS,4304713
4290,Colorado do Oeste/RO,1100064
4291,Conceição das Pedras/MG,3117207
4292,Confins/MG,3117876
4293,Coronel Xavier Chaves/MG,3119708
4294,Corumbataí/SP,3512704
4295,Corumbiara/RO,1100072
4296,Ermo/SC,4205191
4297,Flores do Piauí/PI,2203800
4298,Iguatama/MG,3130309
4299,Iraí de Minas/MG,3131604
4300,Iuiu/BA,2917334
4301,Jacutinga/RS,4310900
4302,Jaguarão/RS,4311007
4303,Liberato Salzano/RS,4311601
4304,Luiziânia/SP,3527702
4305,Machacalis/MG,3138906
4306,Malhada/BA,2920205
4307,Monte Formoso/MG,3143153
4308,Mortugaba/BA,2921807
4309,Muquém do São Francisco/BA,2922250
4310,Nova Canaã/BA,2922706
4311,Novo Oriente de Minas/MG,3145356
4312,Ocauçu/SP,3533700
4313,Passo do Sobrado/RS,4314076
4314,Santa Cruz/PB,2513208
4315,Santa Efigênia de Minas/MG,3157500
4316,São Pedro do Suaçuí/MG,3164100
4317,São Roque de Minas/MG,3164308
4318,Teixeirópolis/RO,1101559
4319,Terenos/MS,5008008
4320,União de Minas/MG,3170438
4321,Bambuí/MG,3105103
4322,Barra da Estiva/BA,2902807
4323,Braúna/SP,3507704
4324,Brunópolis/SC,4202875
4325,Caridade do Piauí/PI,2202554
4326,Coração de Jesus/MG,3118809
4327,Coronel Ezequiel/RN,2402808
4328,Dom Joaquim/MG,3122603
4329,Exu/PE,2605301
4330,Guaraciama/MG,3128253
4331,Guiricema/MG,3129004
4332,Itaguajé/PR,4110904
4333,Iturama/MG,3134400
4334,Jatobá do Piauí/PI,2205276
4335,Marinópolis/SP,3529104
4336,Marmeleiro/PR,4115408
4337,Mirassolândia/SP,3530409
4338,Nova Marilândia/MT,5108857
4339,Periquito/MG,3149952
4340,Ponto dos Volantes/MG,3152170
4341,Quatro Pontes/PR,4120853
4342,Quijingue/BA,2925907
4343,Santo Antônio do Sudoeste/PR,4124400
4344,São Francisco de Assis/RS,4318101
4345,São Gonçalo do Pará/MG,3161809
4346,Turmalina/MG,3169703
4347,Vera Cruz do Oeste/PR,4128559
4348,Virmond/PR,4128658
4349,Abre Campo/MG,3100302
4350,Andorinha/BA,2901353
4351,Angical/BA,2901403
4352,Antônio Gonçalves/BA,2901809
4353,Baixa Grande/BA,2902609
4354,Barro Alto/BA,2903235
4355,Bela Vista do Toldo/SC,4202131
4356,Belo Campo/BA,2903508
4357,Botuporã/BA,2904209
4358,Brejolândia/BA,2904407
4359,Brejões/BA,2904308
4360,Caatiba/BA,2904803
4361,Cafarnaum/BA,2905305
4362,Campinápolis/MT,5102603
4363,Canápolis/BA,2906105
4364,Capela Nova/MG,3112208
4365,Catolândia/BA,2907400
4366,Caturama/BA,2907558
4367,Centenário/RS,4305116
4368,Contendas do Sincorá/BA,2908804
4369,Cordeiros/BA,2909000
4370,Coribe/BA,2909109
4371,Cotegipe/BA,2909406
4372,Dom Macedo Costa/BA,2910206
4373,Elísio Medrado/BA,2910305
4374,Estrela do Norte/GO,5207501
4375,Feira da Mata/BA,2910776
4376,Feliz Natal/MT,5103700
4377,Formoso/MG,3126208
4378,Gavião/BA,2911253
4379,Gentio do Ouro/BA,2911303
4380,Guajeru/BA,2911659
4381,Heliópolis/BA,2911857
4382,Ibiassucê/BA,2912004
4383,Ibicoara/BA,2912202
4384,Ibiquera/BA,2912608
4385,Ibititá/BA,2913101
4386,Ichu/BA,2913309
4387,Igaporã/BA,2913408
4388,Ipupiara/BA,2914109
4389,Irajuba/BA,2914208
4390,Iraquara/BA,2914406
4391,Itagimirim/BA,2915304
4392,Itaju do Colônia/BA,2915403
4393,Itambé/BA,2915809
4394,Itiruçu/BA,2916906
4395,Jeremoabo/BA,2918100
4396,Jucuruçu/BA,2918456
4397,Jundiaí do Sul/PR,4112900
4398,Lagoa Real/BA,2918753
4399,Lajedinho/BA,2919009
4400,Lençóis/BA,2919306
4401,Macajuba/BA,2919603
4402,Macururé/BA,2919900
4403,Marcelino Vieira/RN,2407302
4404,Mimoso de Goiás/GO,5213053
4405,Nova Itarana/BA,2922805
4406,Nova Redenção/BA,2922854
4407,Novo Horizonte/BA,2923035
4408,Planaltino/BA,2924900
4409,Rio Azul/PR,4122008
4410,Rio de Contas/BA,2926707
4411,Santa Terezinha do Progresso/SC,4215687
4412,Santana/BA,2928208
4413,Santo Antônio da Barra/GO,5219712
4414,Sebastianópolis do Sul/SP,3551306
4415,Sebastião Laranjeiras/BA,2930006
4416,São Félix do Coribe/BA,2929057
4417,São Miguel das Matas/BA,2929404
4418,Sítio do Mato/BA,2930758
4419,Tabaporã/MT,5107941
4420,Tapiramutá/BA,2931301
4421,Teodoro Sampaio/BA,2931400
4422,Várzea do Poço/BA,2933109
4423,Wagner/BA,2933406
4424,Érico Cardoso/BA,2900504
4425,Angélica/MS,5000856
4426,Arapeí/SP,3503158
4427,Bom Jesus/SC,4202537
4428,Braço do Trombudo/SC,4202859
4429,Cabrália Paulista/SP,3508306
4430,Caracol/MS,5002803
4431,Dois Lajeados/RS,4306452
4432,Iguatemi/MS,5004304
4433,Inaciolândia/GO,5209937
4434,Itaúba/MT,5104559
4435,Lontra/MG,3138658
4436,Medeiros/MG,3141306
4437,Mercês/MG,3141603
4438,Mossâmedes/GO,5213905
4439,Pato Bragado/PR,4118451
4440,Patos do Piauí/PI,2207777
4441,Prata do Piauí/PI,2208601
4442,Romelândia/SC,4215208
4443,Roque Gonzales/RS,4316303
4444,Sabino/SP,3544608
4445,Sagrada Família/RS,4316428
4446,Salinas/MG,3157005
4447,Santa Helena/PR,4123501
4448,Santa Isabel/GO,5219357
4449,Santo Antônio dos Milagres/PI,2209450
4450,Santo Hipólito/MG,3160603
4451,Senhora dos Remédios/MG,3166204
4452,Taiobeiras/MG,3168002
4453,Analândia/SP,3502002
4454,Apiúna/SC,4201257
4455,Barão de Monte Alto/MG,3105509
4456,Brasnorte/MT,5101902
4457,Cafezal do Sul/PR,4103479
4458,Castanheiras/RO,1100908
4459,Cláudia/MT,5103056
4460,Cuparaque/MG,3120839
4461,Curral de Dentro/MG,3120870
4462,Cândido de Abreu/PR,4104402
4463,Cônego Marinho/MG,3117836
4464,Dirce Reis/SP,3513850
4465,Floresta do Piauí/PI,2203859
4466,Galiléia/MG,3127305
4467,Gaúcha do Norte/MT,5103858
4468,Guarda-Mor/MG,3128600
4469,Indianópolis/MG,3130705
4470,Inhaúma/MG,3131000
4471,Ipaussu/SP,3520905
4472,Iporã do Oeste/SC,4207650
4473,Itapirapuã/GO,5211008
4474,Japonvar/MG,3135357
4475,Luisburgo/MG,3138674
4476,Martins Soares/MG,3140530
4477,Monte Alegre do Piauí/PI,2206605
4478,Monte das Gameleiras/RN,2407906
4479,Novo Brasil/GO,5215207
4480,Paes Landim/PI,2207306
4481,Pimenta/MG,3150505
4482,Porto Xavier/RS,4315107
4483,Pouso Alto/MG,3152600
4484,Renascença/PR,4121604
4485,Resende Costa/MG,3154200
4486,Rio Pardo de Minas/MG,3155603
4487,Sardoá/MG,3165503
4488,Serranópolis do Iguaçu/PR,4126355
4489,Sossêgo/PB,2516151
4490,São João Batista do Glória/MG,3162203
4491,Tiradentes/MG,3168804
4492,Ubiratã/PR,4128005
4493,Urucuia/MG,3170529
4494,Vicentinópolis/GO,5222054
4495,Adrianópolis/PR,4100202
4496,Agricolândia/PI,2200103
4497,Alvorada de Minas/MG,3102407
4498,Aparecida d'Oeste/SP,3502606
4499,Aramina/SP,3503000
4500,Atalaia/PR,4102208
4501,Coroaci/MG,3119203
4502,Coronel Pilar/RS,4305934
4503,Cristais Paulista/SP,3513207
4504,Córrego Fundo/MG,3119955
4505,Dom Pedro de Alcântara/RS,4306551
4506,Dores de Guanhães/MG,3123106
4507,Doresópolis/MG,3123403
4508,Inimutaba/MG,3131109
4509,Itaju/SP,3522000
4510,Itanhomi/MG,3133204
4511,Itaverava/MG,3133907
4512,Jóia/RS,4311155
4513,Mariana Pimentel/RS,4311981
4514,Marquinho/PR,4115457
4515,Mauá da Serra/PR,4115754
4516,Novo Horizonte do Sul/MS,5006259
4517,Novo Machado/RS,4313425
4518,Palmeira do Piauí/PI,2207405
4519,Passa Tempo/MG,3147709
4520,Paulicéia/SP,3536406
4521,Paulo Frontin/PR,4118709
4522,Piedade do Rio Grande/MG,3150307
4523,Pinheirinho do Vale/RS,4314498
4524,Presidente Olegário/MG,3153400
4525,Ribeira/SP,3542800
4526,Santa Bárbara do Leste/MG,3157252
4527,Santa Ernestina/SP,3546504
4528,São Miguel do Anta/MG,3163805
4529,São Paulo das Missões/RS,4319307
4530,São Pedro do Iguaçu/PR,4125753
4531,Ubarana/SP,3555356
4532,Arinos/MG,3104502
4533,Colômbia/SP,3512100
4534,Crucilândia/MG,3120607
4535,Figueirópolis D'Oeste/MT,5103809
4536,Guarani das Missões/RS,4309506
4537,Maravilhas/MG,3139706
4538,Mostardas/RS,4312500
4539,Porto dos Gaúchos/MT,5106802
4540,Salto do Lontra/PR,4123006
4541,Senador Firmino/MG,3165701
4542,Serra Nova Dourada/MT,5107883
4543,São Gonçalo do Rio Preto/MG,3125507
4544,São José de Princesa/PB,2514552
4545,Cafelândia/SP,3508801
4546,Corumbataí do Sul/PR,4106555
4547,Engenheiro Beltrão/PR,4107504
4548,General Carneiro/MT,5103908
4549,Glicério/SP,3517109
4550,Nossa Senhora de Nazaré/PI,2206753
4551,Nova Aurora/GO,5214804
4552,Oratórios/MG,3145851
4553,Pinhal/RS,4314456
4554,Santa Maria do Herval/RS,4316956
4555,Simonésia/MG,3167608
4556,São Gonçalo do Abaeté/MG,3161700
4557,São José das Palmeiras/PR,4125456
4558,Teixeira Soares/PR,4127007
4559,Triunfo/PB,2516805
4560,Cassilândia/MS,5002902
4561,Cruz Machado/PR,4106803
4562,Frei Gaspar/MG,3126802
4563,Frei Martinho/PB,2506202
4564,Icém/SP,3519808
4565,Jaíba/MG,3135050
4566,Luminárias/MG,3138708
4567,Piedade de Caratinga/MG,3150158
4568,Santo Inácio do Piauí/PI,2209500
4569,São Domingos das Dores/MG,3160959
4570,Turvo/PR,4127965
4571,Alegrete do Piauí/PI,2200277
4572,Assunção do Piauí/PI,2201051
4573,Buriti Alegre/GO,5203906
4574,Catuípe/RS,4305009
4575,Cerrito/RS,4305124
4576,Conceição da Barra de Minas/MG,3115201
4577,Cristal do Sul/RS,4306072
4578,Ibiracatu/MG,3129657
4579,Ibituruna/MG,3130002
4580,Lunardelli/PR,4113759
4581,Murici dos Portelas/PI,2206696
4582,Nazário/GO,5214408
4583,Nova Brasilândia/MT,5106208
4584,Orizona/GO,5215306
4585,Ouro Verde de Goiás/GO,5215405
4586,Presidente Lucena/RS,4315149
4587,Santa Bárbara do Tugúrio/MG,3157302
4588,São Francisco de Goiás/GO,5219902
4589,São Francisco do Oeste/RN,2411908
4590,São Luiz do Norte/GO,5220157
4591,Triunfo Potiguar/RN,2414456
4592,Alto Piquiri/PR,4100707
4593,Altônia/PR,4100509
4594,Barão de Melgaço/MT,5101605
4595,Camalaú/PB,2503902
4596,Capão do Cipó/RS,4304655
4597,Cotiporã/RS,4305959
4598,Edealina/GO,5207352
4599,Espírito Santo do Turvo/SP,3515194
4600,Estrela do Norte/SP,3515301
4601,Iaciara/GO,5209903
4602,Imaruí/SC,4207205
4603,Inajá/PR,4110300
4604,Inocência/MS,5004403
4605,Iraceminha/SC,4207759
4606,Iraí/RS,4310504
4607,Itaara/RS,4310538
4608,Jaupaci/GO,5212006
4609,Joca Marques/PI,2205458
4610,Juruena/MT,5105176
4611,Lagoão/RS,4311254
4612,Lidianópolis/PR,4113429
4613,Limeira do Oeste/MG,3138625
4614,Lupércio/SP,3527801
4615,Massapê do Piauí/PI,2206050
4616,Nova Crixás/GO,5214838
4617,Nova Pádua/RS,4313086
4618,Nova Roma do Sul/RS,4313359
4619,Pedra Preta/RN,2409605
4620,Ponte Alta do Norte/SC,4213351
4621,Ponte Alta/SC,4213302
4622,Quinze de Novembro/RS,4315354
4623,Rubelita/MG,3156502
4624,Sul Brasil/SC,4217758
4625,São Domingos do Cariri/PB,2513943
4626,São Sebastião da Amoreira/PR,4126009
4627,Turvelândia/GO,5221551
4628,Vera Cruz/SP,3556602
4629,Zabelê/PB,2517407
4630,Alvorada do Norte/GO,5200803
4631,André da Rocha/RS,4300661
4632,Apiacás/MT,5100805
4633,Ataléia/MG,3104700
4634,Bom Sucesso/PR,4103206
4635,Cerro Largo/RS,4305207
4636,Diamante D'Oeste/PR,4107157
4637,Faxinal do Soturno/RS,4308003
4638,Formosa do Oeste/PR,4108205
4639,Forquetinha/RS,4308433
4640,Granjeiro/CE,2304806
4641,Guarani de Goiás/GO,5209408
4642,Guarujá do Sul/SC,4206603
4643,Ibiraci/MG,3129707
4644,Jacinto/MG,3134707
4645,Jesuânia/MG,3135902
4646,Juti/MS,5005152
4647,Lagoa Alegre/PI,2205557
4648,Lamim/MG,3137908
4649,Lebon Régis/SC,4209706
4650,Major Vieira/SC,4210308
4651,Montividiu do Norte/GO,5213772
4652,Mundo Novo/GO,5214051
4653,Nortelândia/MT,5106000
4654,Nova Iguaçu de Goiás/GO,5214879
4655,Novorizonte/MG,3145372
4656,Paulo Bento/RS,4314134
4657,Santa Maria do Salto/MG,3158102
4658,Santa Tereza de Goiás/GO,5219605
4659,São José do Mantimento/MG,3163607
4660,Turiúba/SP,3555208
4661,Vila Boa/GO,5222203
4662,Virgem da Lapa/MG,3171600
4663,Acaiaca/MG,3100401
4664,Aguanil/MG,3100807
4665,Algodão de Jandaíra/PB,2500577
4666,Americano do Brasil/GO,5200852
4667,Bandeirantes/MS,5001508
4668,Cabeceira Grande/MG,3109451
4669,Cerro Azul/PR,4105201
4670,Dois Irmãos das Missões/RS,4306429
4671,Entre Rios de Minas/MG,3123908
4672,Fruta de Leite/MG,3127073
4673,Iaras/SP,3519253
4674,Josenópolis/MG,3136579
4675,José Gonçalves de Minas/MG,3136520
4676,Juramento/MG,3136801
4677,Lindolfo Collor/RS,4311627
4678,Manari/PE,2609154
4679,Manoel Viana/RS,4311759
4680,Nova Canaã do Norte/MT,5106216
4681,Padre Carvalho/MG,3146255
4682,Palma/MG,3146701
4683,Palmitinho/RS,4313805
4684,Panamá/GO,5216007
4685,Perolândia/GO,5216452
4686,Prados/MG,3152709
4687,Prudentópolis/PR,4120606
4688,Pérola d'Oeste/PR,4119004
4689,Rio do Campo/SC,4214508
4690,Rochedo/MS,5007505
4691,Serra dos Aimorés/MG,3166709
4692,São João da Lagoa/MG,3162252
4693,São João da Ponte/MG,3162401
4694,Tanque do Piauí/PI,2210979
4695,Alto Feliz/RS,4300570
4696,Barra Funda/RS,4301958
4697,Barra do Chapéu/SP,3505351
4698,Bom Retiro/SC,4202602
4699,Castanheira/MT,5102850
4700,Cândido Godói/RS,4304309
4701,Espigão Alto do Iguaçu/PR,4107546
4702,Geminiano/PI,2204352
4703,Indiavaí/MT,5104500
4704,Ipê/RS,4310439
4705,João Dias/RN,2405900
4706,Jumirim/SP,3525854
4707,Lajeado do Bugre/RS,4311429
4708,Major Gercino/SC,4210209
4709,Maracaí/SP,3528809
4710,Mira Estrela/SP,3530003
4711,Mombuca/SP,3530904
4712,Monte Castelo/SP,3531605
4713,Nova Módica/MG,3144904
4714,Ouvidor/GO,5215504
4715,Pai Pedro/MG,3146552
4716,Pajeú do Piauí/PI,2207355
4717,Petrolina de Goiás/GO,5216809
4718,Pontalina/GO,5217708
4719,Porteirão/GO,5218052
4720,Porto Estrela/MT,5106851
4721,Rifaina/SP,3543600
4722,Rio das Antas/SC,4214409
4723,Santa Rosa do Piauí/PI,2209377
4724,Santa Terezinha/MT,5107776
4725,Serrinha dos Pintos/RN,2413557
4726,São Gonçalo do Gurguéia/PI,2209757
4727,Unistalda/RS,4322376
4728,Wall Ferraz/PI,2211704
4729,Óleo/SP,3533809
4730,Alto Taquari/MT,5100607
4731,Astorga/PR,4102109
4732,Bandeira/MG,3105202
4733,Bom Jardim de Minas/MG,3107505
4734,Bom Sucesso/MG,3108008
4735,Caiçara/RS,4303400
4736,Central de Minas/MG,3115706
4737,Congonhas do Norte/MG,3118106
4738,Desterro de Entre Rios/MG,3121407
4739,Dores de Campos/MG,3123007
4740,Engenho Velho/RS,4306924
4741,Entre Rios do Oeste/PR,4107538
4742,Ewbank da Câmara/MG,3125002
4743,Goiabeira/MG,3127370
4744,Guamiranga/PR,4108957
4745,Itapagipe/MG,3133402
4746,Ivaté/PR,4111555
4747,Manga/MG,3139300
4748,Natércia/MG,3144409
4749,Nova Bandeirantes/MT,5106158
4750,Novo Oriente do Piauí/PI,2206902
4751,Pranchita/PR,4120358
4752,Presidente Kubitschek/MG,3153301
4753,Quinta do Sol/PR,4121109
4754,Rio Negro/MS,5007307
4755,Rodeio Bonito/RS,4315909
4756,Rubim/MG,3156601
4757,Salmourão/SP,3545100
4758,Santa Albertina/SP,3545704
4759,Santana de Mangueira/PB,2513505
4760,Santana do Manhuaçu/MG,3158904
4761,Sem-Peixe/MG,3165560
4762,Sengés/PR,4126306
4763,São Bento Abade/MG,3160801
4764,São José do Cerrito/SC,4216800
4765,Taciba/SP,3552908
4766,Três Ranchos/GO,5221304
4767,Varjão/GO,5221908
4768,Brasilândia de Minas/MG,3108552
4769,Cacequi/RS,4302907
4770,Cordisburgo/MG,3118908
4771,Cristais/MG,3120201
4772,Dom Silvério/MG,3122702
4773,Iporã/PR,4110607
4774,Jaboti/PR,4111704
4775,Monsenhor Paulo/MG,3142601
4776,Nova Prata do Iguaçu/PR,4117255
4777,Sabinópolis/MG,3156809
4778,São João Evangelista/MG,3162807
4779,Vitória Brasil/SP,3556958
4780,Aruanã/GO,5202502
4781,Berilo/MG,3106507
4782,Borrazópolis/PR,4103305
4783,Buriti de Goiás/GO,5203939
4784,Cabo Verde/MG,3109501
4785,Claraval/MG,3116407
4786,Coronel José Dias/PI,2202851
