,cities,geocode
4791,Astorga/PR,4102109
4792,Bandeira/MG,3105202
4793,Bom Jardim de Minas/MG,3107505
4794,Bom Sucesso/MG,3108008
4795,Caiçara/RS,4303400
4796,Central de Minas/MG,3115706
4797,Congonhas do Norte/MG,3118106
4798,Desterro de Entre Rios/MG,3121407
4799,Dores de Campos/MG,3123007
4800,Engenho Velho/RS,4306924
4801,Entre Rios do Oeste/PR,4107538
4802,Ewbank da Câmara/MG,3125002
4803,Goiabeira/MG,3127370
4804,Guamiranga/PR,4108957
4805,Itapagipe/MG,3133402
4806,Ivaté/PR,4111555
4807,Manga/MG,3139300
4808,Natércia/MG,3144409
4809,Nova Bandeirantes/MT,5106158
4810,Novo Oriente do Piauí/PI,2206902
4811,Pranchita/PR,4120358
4812,Presidente Kubitschek/MG,3153301
4813,Quinta do Sol/PR,4121109
4814,Rio Negro/MS,5007307
4815,Rodeio Bonito/RS,4315909
4816,Rubim/MG,3156601
4817,Salmourão/SP,3545100
4818,Santa Albertina/SP,3545704
4819,Santana de Mangueira/PB,2513505
4820,Santana do Manhuaçu/MG,3158904
4821,Sem-Peixe/MG,3165560
4822,Sengés/PR,4126306
4823,São Bento Abade/MG,3160801
4824,São José do Cerrito/SC,4216800
4825,Taciba/SP,3552908
4826,Três Ranchos/GO,5221304
4827,Varjão/GO,5221908
4828,Brasilândia de Minas/MG,3108552
4829,Cacequi/RS,4302907
4830,Cordisburgo/MG,3118908
4831,Cristais/MG,3120201
4832,Dom Silvério/MG,3122702
4833,Iporã/PR,4110607
4834,Jaboti/PR,4111704
4835,Monsenhor Paulo/MG,3142601
4836,Nova Prata do Iguaçu/PR,4117255
4837,Sabinópolis/MG,3156809
4838,São João Evangelista/MG,3162807
4839,Vitória Brasil/SP,3556958
4840,Aruanã/GO,5202502
4841,Berilo/MG,3106507
4842,Borrazópolis/PR,4103305
4843,Buriti de Goiás/GO,5203939
4844,Cabo Verde/MG,3109501
4845,Claraval/MG,3116407
4846,Coronel José Dias/PI,2202851
4847,Divinópolis de Goiás/GO,5208301
4848,Itamarandiba/MG,3132503
4849,Matrinchã/GO,5212956
4850,Nova Nazaré/MT,5106174
4851,Pingo-d'Água/MG,3150539
4852,Queluz/SP,3541901
4853,Sanclerlândia/GO,5219001
4854,São José do Sul/RS,4318614
4855,Virginópolis/MG,3171808
4856,Barra D'Alcântara/PI,2201176
4857,Brasilândia do Sul/PR,4103370
4858,Campanário/MG,3110806
4859,Carneirinho/MG,3114550
4860,Chuvisca/RS,4305447
4861,Coronel Barros/RS,4305871
4862,Cruzeiro da Fortaleza/MG,3120706
4863,Eldorado/MS,5003751
4864,Flora Rica/SP,3515806
4865,Itapirapuã Paulista/SP,3522653
4866,Lacerdópolis/SC,4209201
4867,Major Sales/RN,2407252
4868,Ouro Verde do Oeste/PR,4117453
4869,Pedregulho/SP,3537008
4870,Pedro Osório/RS,4314209
4871,Perdigão/MG,3149705
4872,Picada Café/RS,4314423
4873,Platina/SP,3539707
4874,Poço Dantas/PB,2512036
4875,Pérola/PR,4118907
4876,Quevedos/RS,4315321
4877,Santa Bárbara de Goiás/GO,5219100
4878,Santa Cruz de Goiás/GO,5219209
4879,Santa Rita do Pardo/MS,5007554
4880,Sebastião Barros/PI,2210623
4881,Sertão Santana/RS,4320552
4882,São Cristóvão do Sul/SC,4216057
4883,São João das Missões/MG,3162450
4884,Areias/SP,3503505
4885,Augusto de Lima/MG,3104809
4886,Brás Pires/MG,3108701
4887,Clementina/SP,3511904
4888,Cocalinho/MT,5103106
4889,Flórida/PR,4108106
4890,Ivatuba/PR,4111605
4891,José da Penha/RN,2406007
4892,Juruaia/MG,3136900
4893,Miguel Leão/PI,2206308
4894,Narandiba/SP,3532207
4895,Porto Amazonas/PR,4120101
4896,Rio dos Cedros/SC,4214706
4897,Riversul/SP,3543501
4898,Santa Rita do Itueto/MG,3159506
4899,Senhora de Oliveira/MG,3166006
4900,Suzanápolis/SP,3552551
4901,Aral Moreira/MS,5001243
4902,Argirita/MG,3104403
4903,Cássia/MG,3115102
4904,Francisco Dumont/MG,3126604
4905,Itarumã/GO,5211305
4906,Jequitaí/MG,3135605
4907,Marabá Paulista/SP,3528700
4908,Mercedes/PR,4115853
4909,Novo Horizonte do Norte/MT,5106273
4910,Palmital/PR,4117800
4911,Ribeirão Claro/PR,4121802
4912,Ribeirãozinho/MT,5107198
4913,Sabáudia/PR,4122701
4914,Santo Antônio das Missões/RS,4317707
4915,Alegria/RS,4300455
4916,Araguaiana/MT,5101001
4917,Cachoeira da Prata/MG,3109600
4918,Chuí/RS,4305439
4919,Córrego Danta/MG,3119807
4920,Datas/MG,3121001
4921,Felixlândia/MG,3125705
4922,Floraí/PR,4107801
4923,Fortaleza de Minas/MG,3126307
4924,Ipiranga/PR,4110508
4925,Itaguari/GO,5210562
4926,Itueta/MG,3134103
4927,Montezuma/MG,3143450
4928,Morro Agudo de Goiás/GO,5213855
4929,Morro do Pilar/MG,3143708
4930,Nacip Raydan/MG,3144201
4931,Novo São Joaquim/MT,5106281
4932,Olímpio Noronha/MG,3145505
4933,Paineiras/MG,3146404
4934,Pains/MG,3146503
4935,Pejuçara/RS,4314308
4936,Reduto/MG,3154150
4937,Reserva do Cabaçal/MT,5107156
4938,Romaria/MG,3156403
4939,Salto do Céu/MT,5107750
4940,Santa Izabel do Oeste/PR,4123808
4941,Santa Maria do Suaçuí/MG,3158201
4942,Santo Antônio do Rio Abaixo/MG,3160504
4943,São Bonifácio/SC,4215901
4944,São Jorge do Ivaí/PR,4125308
4945,São José do Goiabal/MG,3163409
4946,São Miguel das Missões/RS,4319158
4947,Taquaraçu de Minas/MG,3168309
4948,Tiros/MG,3168903
4949,Virgolândia/MG,3171907
4950,Volta Grande/MG,3172103
4951,Aiuruoca/MG,3101201
4952,Alagoa/MG,3101300
4953,Angelândia/MG,3102852
4954,Antônio Prado de Minas/MG,3103108
4955,Aracitaba/MG,3103306
4956,Araponga/MG,3103702
4957,Araçaí/MG,3103207
4958,Araújos/MG,3103900
4959,Areado/MG,3104304
4960,Aricanduva/MG,3104452
4961,Baldim/MG,3105004
4962,Bandeira do Sul/MG,3105301
4963,Berizal/MG,3106655
4964,Bertópolis/MG,3106606
4965,Bias Fortes/MG,3106804
4966,Bom Jesus da Penha/MG,3107604
4967,Bonito de Minas/MG,3108255
4968,Botumirim/MG,3108503
4969,Calmon/SC,4203154
4970,Camacho/MG,3110400
4971,Campo do Meio/MG,3111309
4972,Canaã/MG,3111705
4973,Cantagalo/MG,3112059
4974,Capitão Andrade/MG,3112653
4975,Caputira/MG,3112901
4976,Carmésia/MG,3113800
4977,Carvalhos/MG,3114808
4978,Casa Grande/MG,3114907
4979,Catuti/MG,3115474
4980,Chapada Gaúcha/MG,3116159
4981,Chapada do Norte/MG,3116100
4982,Charrua/RS,4305371
4983,Claro dos Poções/MG,3116506
4984,Coluna/MG,3116803
4985,Comendador Gomes/MG,3116902
4986,Conceição da Aparecida/MG,3117108
4987,Conceição de Ipanema/MG,3117405
4988,Conceição do Pará/MG,3117603
4989,Conquista/MG,3118205
4990,Consolação/MG,3118502
4991,Cordislândia/MG,3119005
4992,Coronel Murta/MG,3119500
4993,Cristiano Otoni/MG,3120409
4994,Cristália/MG,3120300
4995,Desterro do Melo/MG,3121506
4996,Divinolândia de Minas/MG,3122207
4997,Divisópolis/MG,3122454
4998,Dom Viçoso/MG,3122801
4999,Dona Euzébia/MG,3122900
5000,Dores do Turvo/MG,3123304
5001,Fama/MG,3125200
5002,Felisburgo/MG,3125606
5003,Felício dos Santos/MG,3125408
5004,Fernandes Tourinho/MG,3125804
5005,Fortuna de Minas/MG,3126406
5006,Franciscópolis/MG,3126752
5007,Fronteira dos Vales/MG,3127057
5008,Funilândia/MG,3127206
5009,Gameleiras/MG,3127339
5010,Glaucilândia/MG,3127354
5011,Gonçalves/MG,3127404
5012,Grupiara/MG,3127909
5013,Guaraciaba/MG,3128204
5014,Guidoval/MG,3128808
5015,Gurinhatã/MG,3129103
5016,Ibertioga/MG,3129400
5017,Ibitiúra de Minas/MG,3129905
5018,Indaiabira/MG,3130655
5019,Iomerê/SC,4207577
5020,Itacambira/MG,3132008
5021,Itambé do Mato Dentro/MG,3132800
5022,Itutinga/MG,3134509
5023,Jacobina do Piauí/PI,2205151
5024,Jacuí/MG,3134806
5025,Jenipapo de Minas/MG,3135456
5026,Jequeri/MG,3135506
5027,José Raydan/MG,3136553
5028,Juvenília/MG,3136959
5029,Lagoa Grande/MG,3137536
5030,Leandro Ferreira/MG,3138302
5031,Leme do Prado/MG,3138351
5032,Liberdade/MG,3138500
5033,Luislândia/MG,3138682
5034,Marilac/MG,3140100
5035,Marmelópolis/MG,3140407
5036,Mata/RS,4312104
5037,Mato Verde/MG,3141009
5038,Matutina/MG,3141207
5039,Mendes Pimentel/MG,3141504
5040,Mesópolis/SP,3529658
5041,Minduri/MG,3141900
5042,Mirandiba/PE,2609303
5043,Miravânia/MG,3142254
5044,Monjolos/MG,3142502
5045,Monte Belo/MG,3143005
5046,Morada Nova de Minas/MG,3143500
5047,Natalândia/MG,3144375
5048,Oliveira Fortes/MG,3145703
5049,Onça de Pitangui/MG,3145802
5050,Ouro Verde de Minas/MG,3146206
5051,Painel/SC,4211892
5052,Paiva/MG,3146602
5053,Palmópolis/MG,3146750
5054,Passabém/MG,3147501
5055,Patis/MG,3147956
5056,Paula Cândido/MG,3148301
5057,Paulistas/MG,3148400
5058,Pavão/MG,3148509
5059,Pedra Bonita/MG,3148756
5060,Pedra do Anta/MG,3148806
5061,Pedralva/MG,3149101
5062,Pedras de Maria da Cruz/MG,3149150
5063,Pedro Teixeira/MG,3149408
5064,Pequeri/MG,3149507
5065,Pequi/MG,3149606
5066,Peçanha/MG,3148608
5067,Piau/MG,3150109
5068,Piedade de Ponte Nova/MG,3150208
5069,Ponto Chique/MG,3152131
5070,Presidente Bernardes/MG,3153103
5071,Prudente de Morais/MG,3153608
5072,Quartel Geral/MG,3153707
5073,Queluzito/MG,3153806
5074,Relvado/RS,4315453
5075,Ressaquinha/MG,3154408
5076,Rio Branco do Ivaí/PR,4122172
5077,Rio Doce/MG,3155009
5078,Rio Preto/MG,3155900
5079,Rio do Prado/MG,3155108
5080,Ritápolis/MG,3156106
5081,Rochedo de Minas/MG,3156205
5082,Roncador/PR,4122503
5083,Santa Bárbara do Monte Verde/MG,3157278
5084,Santa Cruz de Salinas/MG,3157377
5085,Santa Cruz do Escalvado/MG,3157401
5086,Santa Margarida do Sul/RS,4316972
5087,Santa Rita de Caldas/MG,3159209
5088,Santa Rita de Ibitipoca/MG,3159407
5089,Santa Rita de Minas/MG,3159357
5090,Santana do Garambéu/MG,3158706
5091,Santana do Jacaré/MG,3158805
5092,Santana do Riacho/MG,3159001
5093,Santana dos Montes/MG,3159100
5094,Santo Antônio do Grama/MG,3160108
5095,Santo Antônio do Itambé/MG,3160207
5096,Sapucaí-Mirim/MG,3165404
5097,Sericita/MG,3166303
5098,Seritinga/MG,3166402
5099,Serra Azul de Minas/MG,3166501
5100,Setubinha/MG,3165552
5101,Soledade de Minas/MG,3167806
5102,São Francisco de Sales/MG,3161304
5103,São José da Varginha/MG,3163102
5104,São José do Alegre/MG,3163201
5105,São José do Jacuri/MG,3163508
5106,São João da Varjota/PI,2209955
5107,São João do Pacuí/MG,3162658
5108,São Pedro da União/MG,3163904
5109,São Pedro dos Ferros/MG,3164001
5110,São Sebastião da Bela Vista/MG,3164407
5111,São Sebastião do Rio Verde/MG,3164902
5112,São Tomé das Letras/MG,3165206
5113,Tapiraí/MG,3168200
5114,Tarumirim/MG,3168408
5115,Tavares/RS,4321352
5116,Tocos do Moji/MG,3169059
5117,Três Coroas/RS,4321709
5118,Tumiritinga/MG,3169505
5119,Tuparendi/RS,4322301
5120,Turvolândia/MG,3169802
5121,Umburatiba/MG,3170305
5122,União da Serra/RS,4322350
5123,Vargem Bonita/MG,3170602
5124,Veredinha/MG,3171071
5125,Vermelho Novo/MG,3171154
5126,Veríssimo/MG,3171105
5127,Virgínia/MG,3171709
5128,Água Boa/MG,3100609
5129,Antônio Almeida/PI,2200806
5130,Lucianópolis/SP,3527504
5131,Porto Vitória/PR,4120309
5132,Rafael Fernandes/RN,2410504
5133,São Jorge d'Oeste/PR,4125209
5134,Água Nova/RN,2400406
5135,Alto Horizonte/GO,5200555
5136,Celso Ramos/SC,4204152
5137,Coronel Sapucaia/MS,5003157
5138,Cristianópolis/GO,5206305
5139,Dezesseis de Novembro/RS,4306353
5140,Fazenda Nova/GO,5207600
5141,Jurema/PI,2205532
5142,Nova Esperança do Sudoeste/PR,4116950
5143,Palmelo/GO,5215801
5144,São Félix do Piauí/PI,2209609
5145,São Pedro das Missões/RS,4319364
5146,Tapira/PR,4126900
5147,Arapuã/PR,4101655
5148,Cambira/PR,4103800
5149,Campos Verdes/GO,5204953
5150,Itambé/PR,4111100
5151,Ivorá/RS,4310751
5152,Munhoz de Melo/PR,4116307
5153,Nova Tebas/PR,4117271
5154,Oscar Bressane/SP,3534500
5155,Ourizona/PR,4117404
5156,Paquetá/PI,2207553
5157,Princesa/SC,4214151
5158,Riacho de Santana/RN,2410801
5159,Sandovalina/SP,3545506
5160,Santa Cruz dos Milagres/PI,2209153
5161,Santo Expedito do Sul/RS,4317954
5162,São Domingos/PB,2513968
5163,São Jerônimo da Serra/PR,4124707
5164,São Miguel do Fidalgo/PI,2210391
5165,Teresina de Goiás/GO,5221080
5166,Tesouro/MT,5108105
5167,Vila Propício/GO,5222302
5168,Fortaleza dos Valos/RS,4308458
5169,Iporanga/SP,3521200
5170,Nossa Senhora das Graças/PR,4116406
5171,Perobal/PR,4118857
5172,Pinhalão/PR,4119202
5173,Rio Quente/GO,5218789
5174,São Jorge do Patrocínio/PR,4125357
5175,São Pedro do Butiá/RS,4319372
5176,Vitor Meireles/SC,4219358
5177,Barra do Guarita/RS,4301859
5178,Boqueirão do Leão/RS,4302451
5179,Campina das Missões/RS,4303707
5180,Conceição do Canindé/PI,2202802
5181,Figueirão/MS,5003900
5182,Orindiúva/SP,3534203
5183,Santo Antônio do Paraíso/PR,4124301
5184,São João do Polêsine/RS,4318432
5185,São Pedro do Ivaí/PR,4125803
5186,Tamboril do Piauí/PI,2210953
5187,Witmarsum/SC,4219408
5188,Aroeiras do Itaim/PI,2200954
5189,Barão do Triunfo/RS,4301750
5190,Canitar/SP,3510153
5191,Heitoraí/GO,5209606
5192,Nantes/SP,3532157
5193,Nova Laranjeiras/PR,4117057
5194,Ouro Verde/SP,3534807
5195,Riozinho/RS,4315750
5196,Sebastião Leal/PI,2210631
5197,Sobradinho/RS,4320701
5198,Araguainha/MT,5101209
5199,Barra do Jacaré/PR,4102703
5200,Belmonte/SC,4202156
5201,Brejo do Piauí/PI,2201988
5202,Cerro Grande/RS,4305157
5203,Frei Rogério/SC,4205555
5204,Ibiam/SC,4206751
5205,Mambaí/GO,5212709
5206,Nioaque/MS,5005806
5207,Nova Cantu/PR,4116802
5208,Nova Santa Rosa/PR,4117222
5209,Novo Itacolomi/PR,4117297
5210,Pirapó/RS,4314555
5211,Taquaruçu do Sul/RS,4321329
5212,Farol/PR,4107553
5213,Japorã/MS,5004809
5214,Pedro Gomes/MS,5006408
5215,Rubinéia/SP,3544509
5216,Sete Quedas/MS,5007703
5217,Formosa do Sul/SC,4205431
5218,Fênix/PR,4107702
5219,Guarinos/GO,5209457
5220,Honório Serpa/PR,4109658
5221,Itapuca/RS,4310579
5222,Planalto da Serra/MT,5106455
5223,Segredo/RS,4320263
5224,Sulina/PR,4126652
5225,São Braz do Piauí/PI,2209559
5226,Uirapuru/GO,5221577
5227,Uniflor/PR,4128302
5228,Anaurilândia/MS,5000807
5229,Arambaré/RS,4300851
5230,Cachoeira de Goiás/GO,5204201
5231,Dona Francisca/RS,4306700
5232,Mairipotaba/GO,5212600
5233,Muitos Capões/RS,4312617
5234,Pongaí/SP,3540101
5235,Simolândia/GO,5220686
5236,São José dos Ausentes/RS,4318622
5237,Torixoréu/MT,5108204
5238,Vista Alegre/RS,4323507
5239,Xambrê/PR,4128807
5240,Ariranha do Ivaí/PR,4101853
5241,Baliza/GO,5203104
5242,Boa Esperança do Iguaçu/PR,4103024
5243,Boa Ventura de São Roque/PR,4103040
5244,Bom Sucesso do Sul/PR,4103222
5245,Campina do Simão/PR,4103958
5246,Capivari do Sul/RS,4304671
5247,Capão Alto/SC,4203253
5248,Diorama/GO,5207105
5249,Doutor Ulysses/PR,4128633
5250,Erval Seco/RS,4307302
5251,Esperança Nova/PR,4107520
5252,Flor da Serra do Sul/PR,4107850
5253,Godoy Moreira/PR,4108551
5254,Grandes Rios/PR,4108700
5255,Ipiranga do Sul/RS,4310462
5256,Irineópolis/SC,4207908
5257,Laranjal/PR,4113254
5258,Linha Nova/RS,4311643
5259,Mato Rico/PR,4115739
5260,Miraselva/PR,4116000
5261,Nova Santa Bárbara/PR,4117214
5262,Pitangueiras/PR,4119657
5263,Porto Rico/PR,4120200
5264,Rio Bom/PR,4122107
5265,Rosário do Ivaí/PR,4122651
5266,Santa Maria do Oeste/PR,4123857
5267,São Carlos do Ivaí/PR,4124608
5268,São Pedro do Paraná/PR,4125902
5269,Tunas do Paraná/PR,4127882
5270,Ventania/PR,4128534
5271,Campo Belo do Sul/SC,4203402
5272,Dois Irmãos do Buriti/MS,5003488
5273,Guaribas/PI,2204550
5274,Mampituba/RS,4311734
5275,Turuçu/RS,4322327
5276,Antônio João/MS,5000906
5277,Arroio do Tigre/RS,4301206
5278,Campos Borges/RS,4304101
5279,Eliseu Martins/PI,2203602
5280,Jaraguari/MS,5004908
5281,Piacatu/SP,3537701
5282,Santa Rita d'Oeste/SP,3547403
5283,Carlinda/MT,5102793
5284,Glória D'Oeste/MT,5103957
5285,Porto Alegre do Piauí/PI,2208551
5286,Bandeirante/SC,4202081
5287,Bela Vista da Caroba/PR,4102752
5288,Santa Mercedes/SP,3547106
5289,Taquaral de Goiás/GO,5221007
5290,Carlos Gomes/RS,4304853
5291,Formoso/GO,5208103
5292,Moiporá/GO,5213400
5293,Arenópolis/GO,5202353
5294,Bom Sucesso de Itararé/SP,3507159
5295,Cristal/RS,4306056
5296,Jeriquara/SP,3525409
5297,Monte Horebe/PB,2509602
5298,Nova Independência/SP,3533205
5299,Boa Vista do Incra/RS,4302238
5300,Palestina de Goiás/GO,5215652
5301,Pedra Branca/PB,2511004
5302,Poço de José de Moura/PB,2512077
5303,Santo Antônio do Planalto/RS,4317756
5304,São Nicolau/RS,4319208
5305,Vicente Dutra/RS,4323101
5306,Aceguá/RS,4300034
5307,Morro Redondo/RS,4312450
5308,Presidente Nereu/SC,4214102
5309,Silveira Martins/RS,4320651
5310,Dilermando de Aguiar/RS,4306379
5311,Herval/RS,4307104
5312,Macieira/SC,4210050
5313,Boa Vista do Cadeado/RS,4302220
5314,Nova Canaã Paulista/SP,3532843
5315,Sentinela do Sul/RS,4320354
5316,Bom Jesus do Oeste/SC,4202578
5317,Maçambará/RS,4311718
5318,Novo Horizonte/SC,4211652
5319,Barra do Quaraí/RS,4301875
5320,Francisco Macedo/PI,2204154
5321,Herveiras/RS,4309571
5322,Novo Cabrais/RS,4313391
5323,Passa Sete/RS,4314068
5324,Água Limpa/GO,5200209
5325,Bonópolis/GO,5203575
5326,Bozano/RS,4302584
5327,Cerro Negro/SC,4204178
5328,Capão Bonito do Sul/RS,4304622
5329,Almirante Tamandaré do Sul/RS,4300471
5330,Cerro Branco/RS,4305132
5331,Boa Vista do Buricá/RS,4302204
5332,Lagoinha/SP,3526308
5333,Santana da Boa Vista/RS,4317004
5334,Sinimbu/RS,4320677
5335,Vale do Sol/RS,4322533
5336,Davinópolis/GO,5206909
5337,Riacho Frio/PI,2208858
5338,Cruzália/SP,3513306
5339,Salvador das Missões/RS,4316477
5340,Cristalândia do Piauí/PI,2203008
5341,Jari/RS,4311130
5342,Marzagão/GO,5212907
5343,Matos Costa/SC,4210704
5344,Pilar de Goiás/GO,5216908
5345,Senador Salgado Filho/RS,4320321
5346,Ibarama/RS,4309753
5347,Campinaçu/GO,5204656
5348,Damianópolis/GO,5206701
5349,Jacuizinho/RS,4310876
5350,São José do Barreiro/SP,3549607
5351,Toropi/RS,4321493
5352,Trombas/GO,5221452
5353,João Costa/PI,2205359
5354,Pinhal Grande/RS,4314472
5355,Florínea/SP,3516101
5356,Jardim do Mulato/PI,2205250
5357,Augusto Pestana/RS,4301503
5358,Nova Roma/GO,5214903
5359,Alto Alegre/RS,4300554
5360,Ilópolis/RS,4310306
5361,Arco-Íris/SP,3503356
5362,Lagoa dos Três Cantos/RS,4311270
5363,Porto Lucena/RS,4315008
5364,Urupema/SC,4218954
5365,Amaral Ferrador/RS,4300638
5366,Rolador/RS,4315958
5367,Ribeirão Corrente/SP,3543105
5368,Porto Vera Cruz/RS,4315073
5369,Arroio do Padre/RS,4301073
5370,Putinga/RS,4315206
5371,Arraial/PI,2201002
5372,Tupanci do Sul/RS,4322186
5373,Pinhal da Serra/RS,4314464
5374,São Domingos/GO,5219803
5375,Lagoa Bonita do Sul/RS,4311239
5376,Canavieira/PI,2202251
5377,Nova Esperança do Sul/RS,4313037
5378,Sete de Setembro/RS,4320578
5379,Sítio d'Abadia/GO,5220702
5380,Garruchos/RS,4308656
5381,Novo Tiradentes/RS,4313441
5382,Pedras Altas/RS,4314175
5383,Estrela Velha/RS,4307815
5384,Coqueiro Baixo/RS,4305835
